city	metro_name	yr	qtr	index_nsa	index_sa	note
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2013	3	92.19	89.38	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2013	4	92.97	91.9	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	1	91.92	94.12	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	2	99.2	97.99	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	3	107.64	104.12	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2014	4	107.25	106.59	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	1	107.18	109.72	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	2	113.98	112.26	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	3	116.05	112.17	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2015	4	114.13	113.86	
19804	"Detroit-Dearborn-Livonia, MI  (MSAD)"	2016	1	115.42	118.02	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	1	100	100	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	2	99.15	99.52	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	3	98.95	99.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1991	4	99.89	99.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	1	100.27	100.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	2	100.04	100.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	3	99.88	100.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1992	4	101.39	101.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	1	100.33	100.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	2	102.15	102.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	3	102.67	102.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1993	4	104.02	104.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	1	105.63	105.8	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	2	106.1	106.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	3	108.28	108.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1994	4	108.46	108.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	1	109.13	109.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	2	108.99	109.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	3	111.27	111.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1995	4	111.04	111.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	1	110.94	111.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	2	112.34	112.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	3	112.69	112.46	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1996	4	111.9	112.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	1	111.4	111.91	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	2	111.83	112.12	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	3	113.44	113.26	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1997	4	114.12	114.39	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	1	114.51	115.07	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	2	115.84	116.01	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	3	116.53	116.44	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1998	4	117.16	117.43	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	1	118.19	118.78	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	2	120.21	120.32	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	3	121.63	121.61	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	1999	4	123.48	123.74	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	1	126.12	126.75	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	2	129.37	129.5	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	3	132.19	132.19	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2000	4	135.45	135.68	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2001	1	139.25	139.95	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2001	2	144.32	144.51	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2001	3	149.78	149.76	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2001	4	154.44	154.63	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2002	1	158.08	158.91	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2002	2	164.76	165.07	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2002	3	171.07	170.99	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2002	4	177.79	177.94	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2003	1	181.92	182.93	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2003	2	188.55	188.97	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2003	3	195.81	195.68	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2003	4	203	203.12	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2004	1	211.46	212.64	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2004	2	222.02	222.59	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2004	3	235.6	235.41	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2004	4	249.72	249.87	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2005	1	264.63	265.96	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2005	2	285.04	286.04	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2005	3	304.95	304.63	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2005	4	320.1	320.11	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2006	1	329.74	331.33	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2006	2	338.26	339.99	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2006	3	335.39	334.7	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2006	4	334.31	334.05	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2007	1	327.73	329.51	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2007	2	314.6	316.56	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2007	3	297.39	296.56	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2007	4	273.2	272.59	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2008	1	248.85	250.63	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2008	2	222.45	223.93	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2008	3	206.04	205.21	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2008	4	190.44	189.93	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2009	1	173.23	174.76	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2009	2	164.72	165.71	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2009	3	165.43	164.64	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2009	4	162.87	162.45	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2010	1	159.31	160.95	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2010	2	160.28	161.08	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2010	3	157.18	156.29	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2010	4	156.14	155.98	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2011	1	149.84	151.47	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2011	2	151.85	152.28	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2011	3	154.51	153.68	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2011	4	154.19	154.28	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2012	1	156.68	158.36	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2012	2	161.4	161.56	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2012	3	165.93	165.08	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2012	4	169.79	170.26	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2013	1	176.72	178.42	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2013	2	184.51	184.45	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2013	3	193.69	192.83	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2013	4	198.79	199.59	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2014	1	203.04	204.78	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2014	2	210.02	209.89	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2014	3	214.28	213.36	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2014	4	217.83	218.89	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2015	1	221.85	223.62	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2015	2	230.22	230.04	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2015	3	235.12	234.19	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2015	4	237.4	238.51	
22744	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL  (MSAD)"	2016	1	242.67	244.64	
23104	"Fort Worth-Arlington, TX  (MSAD)"	1991	1	100	100	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1991	2	99.84	99.8	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1991	3	99.84	99.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1991	4	99.86	99.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1992	1	98.76	98.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1992	2	98.76	98.7	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1992	3	99.8	99.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1992	4	100.83	100.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1993	1	100.62	100.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1993	2	101.5	101.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1993	3	103.5	102.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1993	4	103.59	102.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1994	1	105.09	105.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1994	2	105.66	105.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1994	3	105.94	105.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1994	4	106.89	106.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1995	1	107	106.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1995	2	108.38	108.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1995	3	110.31	109.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1995	4	109.95	109.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1996	1	111.5	111.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1996	2	112.59	112.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1996	3	113.73	112.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1996	4	113.92	113.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1997	1	114.06	114	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1997	2	115.43	114.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1997	3	116.39	115.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1997	4	117.09	116.8	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1998	1	118.53	118.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1998	2	120.62	119.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1998	3	122.41	121.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1998	4	123.83	123.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1999	1	125.51	125.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1999	2	128.25	127.4	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1999	3	129.7	129.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
23104	"Fort Worth-Arlington, TX  (MSAD)"	1999	4	131.76	131.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
